0,2020-03-31 18:23:25.821,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:26.430,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:39.043,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:39.243,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:40.129,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:40.442,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:40.735,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:24:48.436,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 18:24:48.478,RecycleInsert,RecycleBin,/storage/emulated/0/DCIM/Camera/IMG20200331143052.jpg
0,2020-03-31 18:24:48.481,RecycleInsert,RecycleBin,/storage/emulated/0/DCIM/Camera/IMG20200331143429.jpg
0,2020-03-31 18:24:48.592,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 18:42:15.410,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 18:42:16.459,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 18:42:16.493,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 22:30:30.363,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 22:30:31.110,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 23:24:15.441,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 23:24:16.617,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-03-31 23:24:16.679,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 01:12:09.969,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 01:12:10.019,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 02:15:45.131,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:01:30.996,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:01:32.034,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:01:32.055,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:35:41.726,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:35:41.898,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:35:41.938,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:36:01.648,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 03:36:02.212,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 04:08:22.029,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 04:08:23.069,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 06:31:17.406,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 06:31:18.443,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 06:31:18.628,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 09:59:03.828,UserAssert,onCreateAgent,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 09:59:04.854,UserAssert,syncDataFullStart,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 09:59:04.905,UserAssert,syncDataFullEnd,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
