/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586243255431.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586247470082.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586259964987.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586315388869.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586315538926.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586346722862.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586599132343.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1578312032001.mp4,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
all_image_count-47,all_video_count-20
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1578312032001.mp4,MoveFile,RestoreFromRecycle,2020-04-12 22:28:33.443
all_image_count-47,all_video_count-6
